Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
20210323,23-03-2021,"Tuesday, March 23, 2021","Mar 23, 2021",Tuesday,Tue,March,Mar,82,12,20210322,20210328,2,3,20210301,20210331,31,23,1,20210101,20210331,90,82,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,23,1,20210101,20210331,89,82,2021,20210101,20211231,365
20210324,24-03-2021,"Wednesday, March 24, 2021","Mar 24, 2021",Wednesday,Wed,March,Mar,83,12,20210322,20210328,3,3,20210301,20210331,31,24,1,20210101,20210331,90,83,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,24,1,20210101,20210331,89,83,2021,20210101,20211231,365
20210325,25-03-2021,"Thursday, March 25, 2021","Mar 25, 2021",Thursday,Thu,March,Mar,84,12,20210322,20210328,4,3,20210301,20210331,31,25,1,20210101,20210331,90,84,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,25,1,20210101,20210331,89,84,2021,20210101,20211231,365
20210326,26-03-2021,"Friday, March 26, 2021","Mar 26, 2021",Friday,Fri,March,Mar,85,12,20210322,20210328,5,3,20210301,20210331,31,26,1,20210101,20210331,90,85,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,26,1,20210101,20210331,89,85,2021,20210101,20211231,365
20210327,27-03-2021,"Saturday, March 27, 2021","Mar 27, 2021",Saturday,Sat,March,Mar,86,12,20210322,20210328,6,3,20210301,20210331,31,27,1,20210101,20210331,90,86,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,27,1,20210101,20210331,89,86,2021,20210101,20211231,365
20210328,28-03-2021,"Sunday, March 28, 2021","Mar 28, 2021",Sunday,Sun,March,Mar,87,12,20210322,20210328,7,3,20210301,20210331,31,28,1,20210101,20210331,90,87,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,28,1,20210101,20210331,89,87,2021,20210101,20211231,365
20210329,29-03-2021,"Monday, March 29, 2021","Mar 29, 2021",Monday,Mon,March,Mar,88,13,20210329,20210404,1,3,20210301,20210331,31,29,1,20210101,20210331,90,88,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,29,1,20210101,20210331,89,88,2021,20210101,20211231,365
20210330,30-03-2021,"Tuesday, March 30, 2021","Mar 30, 2021",Tuesday,Tue,March,Mar,89,13,20210329,20210404,2,3,20210301,20210331,31,30,1,20210101,20210331,90,89,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,30,1,20210101,20210331,89,89,2021,20210101,20211231,365
20210331,31-03-2021,"Wednesday, March 31, 2021","Mar 31, 2021",Wednesday,Wed,March,Mar,90,13,20210329,20210404,3,3,20210301,20210331,31,31,1,20210101,20210331,90,90,2021,20210101,20211231,365,-1,-1,-1,-1,-1,3,20210301,20210331,31,31,1,20210101,20210331,89,90,2021,20210101,20211231,365
20210401,01-04-2021,"Thursday, April 1, 2021","Apr 1, 2021",Thursday,Thu,April,Apr,91,13,20210329,20210404,4,4,20210401,20210430,30,1,2,20210401,20210630,91,1,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,1,2,20210401,20210630,90,1,2021,20210101,20211231,365
20210402,02-04-2021,"Friday, April 2, 2021","Apr 2, 2021",Friday,Fri,April,Apr,92,13,20210329,20210404,5,4,20210401,20210430,30,2,2,20210401,20210630,91,2,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,2,2,20210401,20210630,90,2,2021,20210101,20211231,365
20210403,03-04-2021,"Saturday, April 3, 2021","Apr 3, 2021",Saturday,Sat,April,Apr,93,13,20210329,20210404,6,4,20210401,20210430,30,3,2,20210401,20210630,91,3,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,3,2,20210401,20210630,90,3,2021,20210101,20211231,365
20210404,04-04-2021,"Sunday, April 4, 2021","Apr 4, 2021",Sunday,Sun,April,Apr,94,13,20210329,20210404,7,4,20210401,20210430,30,4,2,20210401,20210630,91,4,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,4,2,20210401,20210630,90,4,2021,20210101,20211231,365
20210405,05-04-2021,"Monday, April 5, 2021","Apr 5, 2021",Monday,Mon,April,Apr,95,14,20210405,20210411,1,4,20210401,20210430,30,5,2,20210401,20210630,91,5,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,5,2,20210401,20210630,90,5,2021,20210101,20211231,365
20210406,06-04-2021,"Tuesday, April 6, 2021","Apr 6, 2021",Tuesday,Tue,April,Apr,96,14,20210405,20210411,2,4,20210401,20210430,30,6,2,20210401,20210630,91,6,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,6,2,20210401,20210630,90,6,2021,20210101,20211231,365
20210407,07-04-2021,"Wednesday, April 7, 2021","Apr 7, 2021",Wednesday,Wed,April,Apr,97,14,20210405,20210411,3,4,20210401,20210430,30,7,2,20210401,20210630,91,7,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,7,2,20210401,20210630,90,7,2021,20210101,20211231,365
20210408,08-04-2021,"Thursday, April 8, 2021","Apr 8, 2021",Thursday,Thu,April,Apr,98,14,20210405,20210411,4,4,20210401,20210430,30,8,2,20210401,20210630,91,8,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,8,2,20210401,20210630,90,8,2021,20210101,20211231,365
20210409,09-04-2021,"Friday, April 9, 2021","Apr 9, 2021",Friday,Fri,April,Apr,99,14,20210405,20210411,5,4,20210401,20210430,30,9,2,20210401,20210630,91,9,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,9,2,20210401,20210630,90,9,2021,20210101,20211231,365
20210410,10-04-2021,"Saturday, April 10, 2021","Apr 10, 2021",Saturday,Sat,April,Apr,100,14,20210405,20210411,6,4,20210401,20210430,30,10,2,20210401,20210630,91,10,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,10,2,20210401,20210630,90,10,2021,20210101,20211231,365
20210411,11-04-2021,"Sunday, April 11, 2021","Apr 11, 2021",Sunday,Sun,April,Apr,101,14,20210405,20210411,7,4,20210401,20210430,30,11,2,20210401,20210630,91,11,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,11,2,20210401,20210630,90,11,2021,20210101,20211231,365
20210412,12-04-2021,"Monday, April 12, 2021","Apr 12, 2021",Monday,Mon,April,Apr,102,15,20210412,20210418,1,4,20210401,20210430,30,12,2,20210401,20210630,91,12,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,12,2,20210401,20210630,90,12,2021,20210101,20211231,365
20210413,13-04-2021,"Tuesday, April 13, 2021","Apr 13, 2021",Tuesday,Tue,April,Apr,103,15,20210412,20210418,2,4,20210401,20210430,30,13,2,20210401,20210630,91,13,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,13,2,20210401,20210630,90,13,2021,20210101,20211231,365
20210414,14-04-2021,"Wednesday, April 14, 2021","Apr 14, 2021",Wednesday,Wed,April,Apr,104,15,20210412,20210418,3,4,20210401,20210430,30,14,2,20210401,20210630,91,14,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,14,2,20210401,20210630,90,14,2021,20210101,20211231,365
20210415,15-04-2021,"Thursday, April 15, 2021","Apr 15, 2021",Thursday,Thu,April,Apr,105,15,20210412,20210418,4,4,20210401,20210430,30,15,2,20210401,20210630,91,15,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,15,2,20210401,20210630,90,15,2021,20210101,20211231,365
20210416,16-04-2021,"Friday, April 16, 2021","Apr 16, 2021",Friday,Fri,April,Apr,106,15,20210412,20210418,5,4,20210401,20210430,30,16,2,20210401,20210630,91,16,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,16,2,20210401,20210630,90,16,2021,20210101,20211231,365
20210417,17-04-2021,"Saturday, April 17, 2021","Apr 17, 2021",Saturday,Sat,April,Apr,107,15,20210412,20210418,6,4,20210401,20210430,30,17,2,20210401,20210630,91,17,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,17,2,20210401,20210630,90,17,2021,20210101,20211231,365
20210418,18-04-2021,"Sunday, April 18, 2021","Apr 18, 2021",Sunday,Sun,April,Apr,108,15,20210412,20210418,7,4,20210401,20210430,30,18,2,20210401,20210630,91,18,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,18,2,20210401,20210630,90,18,2021,20210101,20211231,365
20210419,19-04-2021,"Monday, April 19, 2021","Apr 19, 2021",Monday,Mon,April,Apr,109,16,20210419,20210425,1,4,20210401,20210430,30,19,2,20210401,20210630,91,19,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,19,2,20210401,20210630,90,19,2021,20210101,20211231,365
20210420,20-04-2021,"Tuesday, April 20, 2021","Apr 20, 2021",Tuesday,Tue,April,Apr,110,16,20210419,20210425,2,4,20210401,20210430,30,20,2,20210401,20210630,91,20,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,20,2,20210401,20210630,90,20,2021,20210101,20211231,365
20210421,21-04-2021,"Wednesday, April 21, 2021","Apr 21, 2021",Wednesday,Wed,April,Apr,111,16,20210419,20210425,3,4,20210401,20210430,30,21,2,20210401,20210630,91,21,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,21,2,20210401,20210630,90,21,2021,20210101,20211231,365
20210422,22-04-2021,"Thursday, April 22, 2021","Apr 22, 2021",Thursday,Thu,April,Apr,112,16,20210419,20210425,4,4,20210401,20210430,30,22,2,20210401,20210630,91,22,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,22,2,20210401,20210630,90,22,2021,20210101,20211231,365
20210423,23-04-2021,"Friday, April 23, 2021","Apr 23, 2021",Friday,Fri,April,Apr,113,16,20210419,20210425,5,4,20210401,20210430,30,23,2,20210401,20210630,91,23,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,23,2,20210401,20210630,90,23,2021,20210101,20211231,365
20210424,24-04-2021,"Saturday, April 24, 2021","Apr 24, 2021",Saturday,Sat,April,Apr,114,16,20210419,20210425,6,4,20210401,20210430,30,24,2,20210401,20210630,91,24,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,24,2,20210401,20210630,90,24,2021,20210101,20211231,365
20210425,25-04-2021,"Sunday, April 25, 2021","Apr 25, 2021",Sunday,Sun,April,Apr,115,16,20210419,20210425,7,4,20210401,20210430,30,25,2,20210401,20210630,91,25,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,25,2,20210401,20210630,90,25,2021,20210101,20211231,365
20210426,26-04-2021,"Monday, April 26, 2021","Apr 26, 2021",Monday,Mon,April,Apr,116,17,20210426,20210502,1,4,20210401,20210430,30,26,2,20210401,20210630,91,26,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,26,2,20210401,20210630,90,26,2021,20210101,20211231,365
20210427,27-04-2021,"Tuesday, April 27, 2021","Apr 27, 2021",Tuesday,Tue,April,Apr,117,17,20210426,20210502,2,4,20210401,20210430,30,27,2,20210401,20210630,91,27,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,27,2,20210401,20210630,90,27,2021,20210101,20211231,365
20210428,28-04-2021,"Wednesday, April 28, 2021","Apr 28, 2021",Wednesday,Wed,April,Apr,118,17,20210426,20210502,3,4,20210401,20210430,30,28,2,20210401,20210630,91,28,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,28,2,20210401,20210630,90,28,2021,20210101,20211231,365
20210429,29-04-2021,"Thursday, April 29, 2021","Apr 29, 2021",Thursday,Thu,April,Apr,119,17,20210426,20210502,4,4,20210401,20210430,30,29,2,20210401,20210630,91,29,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,29,2,20210401,20210630,90,29,2021,20210101,20211231,365
20210430,30-04-2021,"Friday, April 30, 2021","Apr 30, 2021",Friday,Fri,April,Apr,120,17,20210426,20210502,5,4,20210401,20210430,30,30,2,20210401,20210630,91,30,2021,20210101,20211231,365,-1,-1,-1,-1,-1,4,20210401,20210430,30,30,2,20210401,20210630,90,30,2021,20210101,20211231,365
20210501,01-05-2021,"Saturday, May 1, 2021","May 1, 2021",Saturday,Sat,May,May,121,17,20210426,20210502,6,5,20210501,20210531,31,1,2,20210401,20210630,91,31,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,1,2,20210401,20210630,90,31,2021,20210101,20211231,365
20210502,02-05-2021,"Sunday, May 2, 2021","May 2, 2021",Sunday,Sun,May,May,122,17,20210426,20210502,7,5,20210501,20210531,31,2,2,20210401,20210630,91,32,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,2,2,20210401,20210630,90,32,2021,20210101,20211231,365
20210503,03-05-2021,"Monday, May 3, 2021","May 3, 2021",Monday,Mon,May,May,123,18,20210503,20210509,1,5,20210501,20210531,31,3,2,20210401,20210630,91,33,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,3,2,20210401,20210630,90,33,2021,20210101,20211231,365
20210504,04-05-2021,"Tuesday, May 4, 2021","May 4, 2021",Tuesday,Tue,May,May,124,18,20210503,20210509,2,5,20210501,20210531,31,4,2,20210401,20210630,91,34,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,4,2,20210401,20210630,90,34,2021,20210101,20211231,365
20210505,05-05-2021,"Wednesday, May 5, 2021","May 5, 2021",Wednesday,Wed,May,May,125,18,20210503,20210509,3,5,20210501,20210531,31,5,2,20210401,20210630,91,35,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,5,2,20210401,20210630,90,35,2021,20210101,20211231,365
20210506,06-05-2021,"Thursday, May 6, 2021","May 6, 2021",Thursday,Thu,May,May,126,18,20210503,20210509,4,5,20210501,20210531,31,6,2,20210401,20210630,91,36,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,6,2,20210401,20210630,90,36,2021,20210101,20211231,365
20210507,07-05-2021,"Friday, May 7, 2021","May 7, 2021",Friday,Fri,May,May,127,18,20210503,20210509,5,5,20210501,20210531,31,7,2,20210401,20210630,91,37,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,7,2,20210401,20210630,90,37,2021,20210101,20211231,365
20210508,08-05-2021,"Saturday, May 8, 2021","May 8, 2021",Saturday,Sat,May,May,128,18,20210503,20210509,6,5,20210501,20210531,31,8,2,20210401,20210630,91,38,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,8,2,20210401,20210630,90,38,2021,20210101,20211231,365
20210509,09-05-2021,"Sunday, May 9, 2021","May 9, 2021",Sunday,Sun,May,May,129,18,20210503,20210509,7,5,20210501,20210531,31,9,2,20210401,20210630,91,39,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,9,2,20210401,20210630,90,39,2021,20210101,20211231,365
20210510,10-05-2021,"Monday, May 10, 2021","May 10, 2021",Monday,Mon,May,May,130,19,20210510,20210516,1,5,20210501,20210531,31,10,2,20210401,20210630,91,40,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,10,2,20210401,20210630,90,40,2021,20210101,20211231,365
20210511,11-05-2021,"Tuesday, May 11, 2021","May 11, 2021",Tuesday,Tue,May,May,131,19,20210510,20210516,2,5,20210501,20210531,31,11,2,20210401,20210630,91,41,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,11,2,20210401,20210630,90,41,2021,20210101,20211231,365
20210512,12-05-2021,"Wednesday, May 12, 2021","May 12, 2021",Wednesday,Wed,May,May,132,19,20210510,20210516,3,5,20210501,20210531,31,12,2,20210401,20210630,91,42,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,12,2,20210401,20210630,90,42,2021,20210101,20211231,365
20210513,13-05-2021,"Thursday, May 13, 2021","May 13, 2021",Thursday,Thu,May,May,133,19,20210510,20210516,4,5,20210501,20210531,31,13,2,20210401,20210630,91,43,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,13,2,20210401,20210630,90,43,2021,20210101,20211231,365
20210514,14-05-2021,"Friday, May 14, 2021","May 14, 2021",Friday,Fri,May,May,134,19,20210510,20210516,5,5,20210501,20210531,31,14,2,20210401,20210630,91,44,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,14,2,20210401,20210630,90,44,2021,20210101,20211231,365
20210515,15-05-2021,"Saturday, May 15, 2021","May 15, 2021",Saturday,Sat,May,May,135,19,20210510,20210516,6,5,20210501,20210531,31,15,2,20210401,20210630,91,45,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,15,2,20210401,20210630,90,45,2021,20210101,20211231,365
20210516,16-05-2021,"Sunday, May 16, 2021","May 16, 2021",Sunday,Sun,May,May,136,19,20210510,20210516,7,5,20210501,20210531,31,16,2,20210401,20210630,91,46,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,16,2,20210401,20210630,90,46,2021,20210101,20211231,365
20210517,17-05-2021,"Monday, May 17, 2021","May 17, 2021",Monday,Mon,May,May,137,20,20210517,20210523,1,5,20210501,20210531,31,17,2,20210401,20210630,91,47,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,17,2,20210401,20210630,90,47,2021,20210101,20211231,365
20210518,18-05-2021,"Tuesday, May 18, 2021","May 18, 2021",Tuesday,Tue,May,May,138,20,20210517,20210523,2,5,20210501,20210531,31,18,2,20210401,20210630,91,48,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,18,2,20210401,20210630,90,48,2021,20210101,20211231,365
20210519,19-05-2021,"Wednesday, May 19, 2021","May 19, 2021",Wednesday,Wed,May,May,139,20,20210517,20210523,3,5,20210501,20210531,31,19,2,20210401,20210630,91,49,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,19,2,20210401,20210630,90,49,2021,20210101,20211231,365
20210520,20-05-2021,"Thursday, May 20, 2021","May 20, 2021",Thursday,Thu,May,May,140,20,20210517,20210523,4,5,20210501,20210531,31,20,2,20210401,20210630,91,50,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,20,2,20210401,20210630,90,50,2021,20210101,20211231,365
20210521,21-05-2021,"Friday, May 21, 2021","May 21, 2021",Friday,Fri,May,May,141,20,20210517,20210523,5,5,20210501,20210531,31,21,2,20210401,20210630,91,51,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,21,2,20210401,20210630,90,51,2021,20210101,20211231,365
20210522,22-05-2021,"Saturday, May 22, 2021","May 22, 2021",Saturday,Sat,May,May,142,20,20210517,20210523,6,5,20210501,20210531,31,22,2,20210401,20210630,91,52,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,22,2,20210401,20210630,90,52,2021,20210101,20211231,365
20210523,23-05-2021,"Sunday, May 23, 2021","May 23, 2021",Sunday,Sun,May,May,143,20,20210517,20210523,7,5,20210501,20210531,31,23,2,20210401,20210630,91,53,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,23,2,20210401,20210630,90,53,2021,20210101,20211231,365
20210524,24-05-2021,"Monday, May 24, 2021","May 24, 2021",Monday,Mon,May,May,144,21,20210524,20210530,1,5,20210501,20210531,31,24,2,20210401,20210630,91,54,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,24,2,20210401,20210630,90,54,2021,20210101,20211231,365
20210525,25-05-2021,"Tuesday, May 25, 2021","May 25, 2021",Tuesday,Tue,May,May,145,21,20210524,20210530,2,5,20210501,20210531,31,25,2,20210401,20210630,91,55,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,25,2,20210401,20210630,90,55,2021,20210101,20211231,365
20210526,26-05-2021,"Wednesday, May 26, 2021","May 26, 2021",Wednesday,Wed,May,May,146,21,20210524,20210530,3,5,20210501,20210531,31,26,2,20210401,20210630,91,56,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,26,2,20210401,20210630,90,56,2021,20210101,20211231,365
20210527,27-05-2021,"Thursday, May 27, 2021","May 27, 2021",Thursday,Thu,May,May,147,21,20210524,20210530,4,5,20210501,20210531,31,27,2,20210401,20210630,91,57,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,27,2,20210401,20210630,90,57,2021,20210101,20211231,365
20210528,28-05-2021,"Friday, May 28, 2021","May 28, 2021",Friday,Fri,May,May,148,21,20210524,20210530,5,5,20210501,20210531,31,28,2,20210401,20210630,91,58,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,28,2,20210401,20210630,90,58,2021,20210101,20211231,365
20210529,29-05-2021,"Saturday, May 29, 2021","May 29, 2021",Saturday,Sat,May,May,149,21,20210524,20210530,6,5,20210501,20210531,31,29,2,20210401,20210630,91,59,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,29,2,20210401,20210630,90,59,2021,20210101,20211231,365
20210530,30-05-2021,"Sunday, May 30, 2021","May 30, 2021",Sunday,Sun,May,May,150,21,20210524,20210530,7,5,20210501,20210531,31,30,2,20210401,20210630,91,60,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,30,2,20210401,20210630,90,60,2021,20210101,20211231,365
20210531,31-05-2021,"Monday, May 31, 2021","May 31, 2021",Monday,Mon,May,May,151,22,20210531,20210606,1,5,20210501,20210531,31,31,2,20210401,20210630,91,61,2021,20210101,20211231,365,-1,-1,-1,-1,-1,5,20210501,20210531,31,31,2,20210401,20210630,90,61,2021,20210101,20211231,365
20210601,01-06-2021,"Tuesday, June 1, 2021","Jun 1, 2021",Tuesday,Tue,June,Jun,152,22,20210531,20210606,2,6,20210601,20210630,30,1,2,20210401,20210630,91,62,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,1,2,20210401,20210630,90,62,2021,20210101,20211231,365
20210602,02-06-2021,"Wednesday, June 2, 2021","Jun 2, 2021",Wednesday,Wed,June,Jun,153,22,20210531,20210606,3,6,20210601,20210630,30,2,2,20210401,20210630,91,63,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,2,2,20210401,20210630,90,63,2021,20210101,20211231,365
20210603,03-06-2021,"Thursday, June 3, 2021","Jun 3, 2021",Thursday,Thu,June,Jun,154,22,20210531,20210606,4,6,20210601,20210630,30,3,2,20210401,20210630,91,64,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,3,2,20210401,20210630,90,64,2021,20210101,20211231,365
20210604,04-06-2021,"Friday, June 4, 2021","Jun 4, 2021",Friday,Fri,June,Jun,155,22,20210531,20210606,5,6,20210601,20210630,30,4,2,20210401,20210630,91,65,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,4,2,20210401,20210630,90,65,2021,20210101,20211231,365
20210605,05-06-2021,"Saturday, June 5, 2021","Jun 5, 2021",Saturday,Sat,June,Jun,156,22,20210531,20210606,6,6,20210601,20210630,30,5,2,20210401,20210630,91,66,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,5,2,20210401,20210630,90,66,2021,20210101,20211231,365
20210606,06-06-2021,"Sunday, June 6, 2021","Jun 6, 2021",Sunday,Sun,June,Jun,157,22,20210531,20210606,7,6,20210601,20210630,30,6,2,20210401,20210630,91,67,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,6,2,20210401,20210630,90,67,2021,20210101,20211231,365
20210607,07-06-2021,"Monday, June 7, 2021","Jun 7, 2021",Monday,Mon,June,Jun,158,23,20210607,20210613,1,6,20210601,20210630,30,7,2,20210401,20210630,91,68,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,7,2,20210401,20210630,90,68,2021,20210101,20211231,365
20210608,08-06-2021,"Tuesday, June 8, 2021","Jun 8, 2021",Tuesday,Tue,June,Jun,159,23,20210607,20210613,2,6,20210601,20210630,30,8,2,20210401,20210630,91,69,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,8,2,20210401,20210630,90,69,2021,20210101,20211231,365
20210609,09-06-2021,"Wednesday, June 9, 2021","Jun 9, 2021",Wednesday,Wed,June,Jun,160,23,20210607,20210613,3,6,20210601,20210630,30,9,2,20210401,20210630,91,70,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,9,2,20210401,20210630,90,70,2021,20210101,20211231,365
20210610,10-06-2021,"Thursday, June 10, 2021","Jun 10, 2021",Thursday,Thu,June,Jun,161,23,20210607,20210613,4,6,20210601,20210630,30,10,2,20210401,20210630,91,71,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,10,2,20210401,20210630,90,71,2021,20210101,20211231,365
20210611,11-06-2021,"Friday, June 11, 2021","Jun 11, 2021",Friday,Fri,June,Jun,162,23,20210607,20210613,5,6,20210601,20210630,30,11,2,20210401,20210630,91,72,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,11,2,20210401,20210630,90,72,2021,20210101,20211231,365
20210612,12-06-2021,"Saturday, June 12, 2021","Jun 12, 2021",Saturday,Sat,June,Jun,163,23,20210607,20210613,6,6,20210601,20210630,30,12,2,20210401,20210630,91,73,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,12,2,20210401,20210630,90,73,2021,20210101,20211231,365
20210613,13-06-2021,"Sunday, June 13, 2021","Jun 13, 2021",Sunday,Sun,June,Jun,164,23,20210607,20210613,7,6,20210601,20210630,30,13,2,20210401,20210630,91,74,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,13,2,20210401,20210630,90,74,2021,20210101,20211231,365
20210614,14-06-2021,"Monday, June 14, 2021","Jun 14, 2021",Monday,Mon,June,Jun,165,24,20210614,20210620,1,6,20210601,20210630,30,14,2,20210401,20210630,91,75,2021,20210101,20211231,365,-1,-1,-1,-1,-1,6,20210601,20210630,30,14,2,20210401,20210630,90,75,2021,20210101,20211231,365
